file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Qwen_Baseline03/F001.c,15,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if(text[0]==' ') memmove(text,text+1,strlen(text));"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,21,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if(text[0]==' ') memmove(text,text+1,strlen(text));"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,22,high,confirmed,memory,memory_string,dangerous_function,dangerous_function:strcat,"strcat depends on remaining destination capacity, which is not proven here","int i=find(id); if(i!=-1) { strcat(arr[i].text,"" ""); strcat(arr[i].text,text); }"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,25,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if(text[0]==' ') memmove(text,text+1,strlen(text));"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,12,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while(scanf(""%s"", cmd)==1 && strcmp(cmd,""END"")) {"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,14,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); fgets(text,1000,stdin); text[strcspn(text,""\n"")]=0;"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); fgets(text,1000,stdin); text[strcspn(text,""\n"")]=0;"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,24,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); fgets(text,1000,stdin); text[strcspn(text,""\n"")]=0;"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,28,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); int i=find(id);"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,31,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", id); int i=find(id);"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,15,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"if(text[0]==' ') memmove(text,text+1,strlen(text));"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,21,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"if(text[0]==' ') memmove(text,text+1,strlen(text));"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,22,high,confirmed,memory,memory_string,string,tainted_sink:strcat,externally controlled input appears to reach strcat argument 2,"int i=find(id); if(i!=-1) { strcat(arr[i].text,"" ""); strcat(arr[i].text,text); }"
/home/yichen/Desktop/Qwen_Baseline03/F001.c,25,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"if(text[0]==' ') memmove(text,text+1,strlen(text));"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,15,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if(msg[0]==' ') memmove(msg,msg+1,strlen(msg));"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,22,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(arr[n].msg,""%s %s"",arr[i1].msg,arr[i2].msg);"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,12,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while(scanf(""%s"", cmd)==1 && strcmp(cmd,""END"")) {"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,14,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", t1); fgets(msg,1000,stdin); msg[strcspn(msg,""\n"")]=0;"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,18,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s %s %s"", t1, t2, t3);"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,26,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", t1);"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,29,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", t1); int i=find(t1);"
/home/yichen/Desktop/Qwen_Baseline03/F002.c,15,medium,confirmed,memory,memory_copy,memory,tainted_sink:memmove,externally controlled input appears to reach memmove argument 2,"if(msg[0]==' ') memmove(msg,msg+1,strlen(msg));"
/home/yichen/Desktop/Qwen_Baseline03/F003.c,15,medium,review,memory,memory_copy,memory,dangerous_function:memmove,memmove requires a destination bound that is not proven here,"if(exp[0]==' ') memmove(exp,exp+1,strlen(exp));"
/home/yichen/Desktop/Qwen_Baseline03/F003.c,12,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"while(scanf(""%s"", cmd)==1 && strcmp(cmd,""END"")) {"
/home/yichen/Desktop/Qwen_Baseline03/F003.c,14,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", n1); fgets(exp,1000,stdin); exp[strcspn(exp,""\n"")]=0;"
/home/yichen/Desktop/Qwen_Baseline03/F003.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,scanf format contains unbounded %s conversion,"scanf(""%s"", n1); int i=find(n1);"
