file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_Security_Prompt05/F001.c,clang_analyzer,True,success,True,0,1,70,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F001.c:70:31: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F002.c,clang_analyzer,True,success,True,0,2,70,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F002.c:70:32: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F002.c,clang_analyzer,True,success,True,0,2,125,warning,core.NullDereference,Dereference of null pointer (loaded from variable 't'),/home/yichen/Desktop/Gemini_Security_Prompt05/F002.c:125:32: warning: Dereference of null pointer (loaded from variable 't') [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F003.c,clang_analyzer,True,success,True,0,1,80,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F003.c:80:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F004.c,clang_analyzer,True,success,True,0,1,80,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F004.c:80:36: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F005.c,clang_analyzer,True,success,True,0,2,70,warning,core.NullDereference,Array access (from variable 'arr') results in a null pointer dereference,/home/yichen/Desktop/Gemini_Security_Prompt05/F005.c:70:32: warning: Array access (from variable 'arr') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F005.c,clang_analyzer,True,success,True,0,2,81,warning,core.NullDereference,Array access (from variable 'arr') results in a null pointer dereference,/home/yichen/Desktop/Gemini_Security_Prompt05/F005.c:81:24: warning: Array access (from variable 'arr') results in a null pointer dereference [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F006.c,clang_analyzer,True,success,True,0,1,75,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F006.c:75:37: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F007.c,clang_analyzer,True,success,True,0,1,80,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F007.c:80:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Gemini_Security_Prompt05/F008.c,clang_analyzer,True,success,True,0,1,72,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_Security_Prompt05/F008.c:72:33: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_Security_Results05/logs/F008_clang_analyzer.log
