file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Qwen_GSCP07/F001.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F002.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F003.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F004.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F004_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,18,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:18:47: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,19,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:19:19: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,47,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:47:47: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,48,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:48:21: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,49,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'tmp'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:49:19: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'tmp') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,59,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:59:39: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F005.c,clang_analyzer,True,success,True,0,7,60,warning,core.NullDereference,Access to field 'text' results in a dereference of a null pointer (loaded from variable 'p'),/home/yichen/Desktop/Qwen_GSCP07/F005.c:60:10: warning: Access to field 'text' results in a dereference of a null pointer (loaded from variable 'p') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F005_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F006.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F006_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F007.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F007_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F008.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F008_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F009.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F009_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F010.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F010_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F011.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F011_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F012.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F012_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F013.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F013_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F014.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F014_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F015.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F015_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F016.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F016_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F017.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F017_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F018.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F018_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F019.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F019_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F020.c,clang_analyzer,True,success,True,0,1,89,warning,unix.Malloc,Potential leak of memory pointed to by 'body',/home/yichen/Desktop/Qwen_GSCP07/F020.c:89:5: warning: Potential leak of memory pointed to by 'body' [unix.Malloc],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F020_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F021.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F021_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F022.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F022_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F023.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F023_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F024.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F024_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F025.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F025_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F026.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F026_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F027.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F027_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F028.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F028_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F029.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F029_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F030.c,clang_analyzer,True,success,True,0,4,70,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'ci'),/home/yichen/Desktop/Qwen_GSCP07/F030.c:70:49: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'ci') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F030.c,clang_analyzer,True,success,True,0,4,72,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'cj'),/home/yichen/Desktop/Qwen_GSCP07/F030.c:72:49: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'cj') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F030.c,clang_analyzer,True,success,True,0,4,74,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'ci'),/home/yichen/Desktop/Qwen_GSCP07/F030.c:74:21: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'ci') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F030.c,clang_analyzer,True,success,True,0,4,75,warning,core.NullDereference,Access to field 'next' results in a dereference of a null pointer (loaded from variable 'cj'),/home/yichen/Desktop/Qwen_GSCP07/F030.c:75:21: warning: Access to field 'next' results in a dereference of a null pointer (loaded from variable 'cj') [core.NullDereference],/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F030_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F031.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F031_clang_analyzer.log
/home/yichen/Desktop/Qwen_GSCP07/F032.c,clang_analyzer,True,success,True,0,0,,,,,,/home/yichen/Desktop/Qwen_GSCP_Results07/logs/F032_clang_analyzer.log
