file,line,severity,confidence,domain,subdomain,category,check_id,message,evidence
/home/yichen/Desktop/Gemini_GSCP02/F001.c,73,medium,review,memory,memory_string,dangerous_function,dangerous_function:strcpy,strcpy is used without a proven safe source/destination bound,"strcpy(notebook[i].text + old_len, text);"
/home/yichen/Desktop/Gemini_GSCP02/F001.c,47,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notebook[count].id = strdup(id);
/home/yichen/Desktop/Gemini_GSCP02/F001.c,48,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,notebook[count].text = strdup(text);
/home/yichen/Desktop/Gemini_GSCP02/F002.c,60,medium,review,memory,memory_string,dangerous_function,dangerous_function:sprintf,sprintf writes without an explicit destination size,"sprintf(nmsg, ""%s %s"", m1, m2);"
/home/yichen/Desktop/Gemini_GSCP02/F002.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].tag = strdup(tag);
/home/yichen/Desktop/Gemini_GSCP02/F002.c,40,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].message = strdup(msg);
/home/yichen/Desktop/Gemini_GSCP02/F002.c,64,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,records[count].tag = strdup(nt);
/home/yichen/Desktop/Gemini_GSCP02/F003.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,table[count].name = strdup(name);
/home/yichen/Desktop/Gemini_GSCP02/F003.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,table[count].expansion = strdup(exp);
/home/yichen/Desktop/Gemini_GSCP02/F004.c,90,low,review,memory,memory_string,memory,dangerous_function:strncpy,strncpy can leave the destination unterminated unless null termination is proven,"strncpy(kbuf, text + i + 1, klen);"
/home/yichen/Desktop/Gemini_GSCP02/F004.c,53,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,vars[count].key = strdup(key);
/home/yichen/Desktop/Gemini_GSCP02/F004.c,54,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,vars[count].value = strdup(val);
/home/yichen/Desktop/Gemini_GSCP02/F005.c,20,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 7, ""%d %[^\n]"", &idx, text) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F005.c,58,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 6, ""%d %[^\n]"", &idx, text) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F005.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[idx] = strdup(text);
/home/yichen/Desktop/Gemini_GSCP02/F005.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,lines[count] = strdup(text);
/home/yichen/Desktop/Gemini_GSCP02/F006.c,39,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,inv[count].item = strdup(name);
/home/yichen/Desktop/Gemini_GSCP02/F007.c,36,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 4, ""%lld %255s %[^\n]"", &tm, lbl, note) == 3) {"
/home/yichen/Desktop/Gemini_GSCP02/F007.c,41,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,log[count].label = strdup(lbl);
/home/yichen/Desktop/Gemini_GSCP02/F007.c,42,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,log[count].note = strdup(note);
/home/yichen/Desktop/Gemini_GSCP02/F008.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 4, ""%255s %d %[^\n]"", name, &score, note) == 3) {"
/home/yichen/Desktop/Gemini_GSCP02/F008.c,41,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 7, ""%255s %d %[^\n]"", name, &score, note) == 3) {"
/home/yichen/Desktop/Gemini_GSCP02/F008.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,book[count].name = strdup(name);
/home/yichen/Desktop/Gemini_GSCP02/F008.c,33,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,book[count].note = strdup(note);
/home/yichen/Desktop/Gemini_GSCP02/F009.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 6, ""%255s %[^\n]"", grp, desc) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F009.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,events[count].group = strdup(grp);
/home/yichen/Desktop/Gemini_GSCP02/F009.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,events[count].desc = strdup(desc);
/home/yichen/Desktop/Gemini_GSCP02/F009.c,43,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,events[count].group = strdup(nG);
/home/yichen/Desktop/Gemini_GSCP02/F009.c,44,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,events[count].desc = strdup(events[i].desc);
/home/yichen/Desktop/Gemini_GSCP02/F010.c,28,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,index[count].key = strdup(k);
/home/yichen/Desktop/Gemini_GSCP02/F010.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,index[count].value = strdup(v);
/home/yichen/Desktop/Gemini_GSCP02/F011.c,27,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 7, ""%255s %[^\n]"", title, body) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F011.c,39,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 7, ""%255s %[^\n]"", title, body) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F011.c,31,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[count].title = strdup(title);
/home/yichen/Desktop/Gemini_GSCP02/F011.c,32,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[count].body = strdup(body);
/home/yichen/Desktop/Gemini_GSCP02/F011.c,60,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,disc_title = strdup(drafts[i].title);
/home/yichen/Desktop/Gemini_GSCP02/F011.c,61,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,disc_body = strdup(drafts[i].body);
/home/yichen/Desktop/Gemini_GSCP02/F011.c,76,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[count].title = strdup(disc_title);
/home/yichen/Desktop/Gemini_GSCP02/F011.c,77,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,drafts[count].body = strdup(disc_body);
/home/yichen/Desktop/Gemini_GSCP02/F012.c,25,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 5, ""%255s %[^\n]"", name, note) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F012.c,63,high,confirmed,memory,memory_string,input,scanf_unbounded_string_conversion,sscanf format contains unbounded %[^\n] conversion,"if (sscanf(line + 7, ""%255s %[^\n]"", name, note) == 2) {"
/home/yichen/Desktop/Gemini_GSCP02/F012.c,29,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,queue[count].name = strdup(name);
/home/yichen/Desktop/Gemini_GSCP02/F012.c,30,medium,likely,memory,memory_heap,memory,unchecked_allocation:strdup,strdup result does not appear to be checked for NULL nearby,queue[count].note = strdup(note);
