file,tool,attempted,status,success,returncode,finding_count,line,severity,check_id,message,evidence,log_path
/home/yichen/Desktop/Gemini_SDF04/F001.c,clang_analyzer,True,success,True,0,5,29,warning,deadcode.DeadStores,"Although the value stored to 'nread' is used in the enclosing expression, the value is never actually read from 'nread'","/home/yichen/Desktop/Gemini_SDF04/F001.c:29:13: warning: Although the value stored to 'nread' is used in the enclosing expression, the value is never actually read from 'nread' [deadcode.DeadStores]",/home/yichen/Desktop/Gemini_SDF_Results04/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F001.c,clang_analyzer,True,success,True,0,5,64,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F001.c:64:45: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F001.c,clang_analyzer,True,success,True,0,5,77,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F001.c:77:30: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F001.c,clang_analyzer,True,success,True,0,5,84,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F001.c:84:26: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F001.c,clang_analyzer,True,success,True,0,5,94,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F001.c:94:31: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F001_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F002.c,clang_analyzer,True,success,True,0,1,20,warning,deadcode.DeadStores,"Although the value stored to 'nread' is used in the enclosing expression, the value is never actually read from 'nread'","/home/yichen/Desktop/Gemini_SDF04/F002.c:20:13: warning: Although the value stored to 'nread' is used in the enclosing expression, the value is never actually read from 'nread' [deadcode.DeadStores]",/home/yichen/Desktop/Gemini_SDF_Results04/logs/F002_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F003.c,clang_analyzer,True,success,True,0,5,29,warning,deadcode.DeadStores,"Although the value stored to 'nread' is used in the enclosing expression, the value is never actually read from 'nread'","/home/yichen/Desktop/Gemini_SDF04/F003.c:29:13: warning: Although the value stored to 'nread' is used in the enclosing expression, the value is never actually read from 'nread' [deadcode.DeadStores]",/home/yichen/Desktop/Gemini_SDF_Results04/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F003.c,clang_analyzer,True,success,True,0,5,48,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F003.c:48:34: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F003.c,clang_analyzer,True,success,True,0,5,71,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F003.c:71:31: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F003.c,clang_analyzer,True,success,True,0,5,87,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F003.c:87:34: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F003_clang_analyzer.log
/home/yichen/Desktop/Gemini_SDF04/F003.c,clang_analyzer,True,success,True,0,5,95,warning,core.NullDereference,Dereference of null pointer,/home/yichen/Desktop/Gemini_SDF04/F003.c:95:26: warning: Dereference of null pointer [core.NullDereference],/home/yichen/Desktop/Gemini_SDF_Results04/logs/F003_clang_analyzer.log
